"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-09",,,,,"0.00","0.0","11.0","2","-24","0"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-10",,,,,"0.00","0.0","11.0","14","-10","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-11",,,,,"0.07","1.5","12.0","23","-7","21"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-12",,,,,"0.00","0.0","12.0","21","-7","15"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-13",,,,,"0.00","0.0","12.0","17","-12","13"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-14",,,,,"0.00","0.0","12.0","26","0","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-15",,,,,"0.01","0.5","12.0","30","15","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-16",,,,,"0.00","0.0","11.0","31","-1","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-17",,,,,"0.21","6.0","15.0","30","25","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-18",,,,,"0.00","0.0","14.0","33","25","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-19",,,,,"0.01","0.7","13.0","35","23","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-20",,,,,"0.00","0.0","12.0","37","6","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-21",,,,,"0.00","0.0","11.0","40","13","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-22",,,,,"0.00","0.0","11.0","40","29","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-23",,,,,"0.00","0.0","10.0","35","27","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-24",,,,,"0.22","5.0","13.0","35","31","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-25",,,,,"0.14","2.0","15.0","33","23","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-26",,,,,"0.00","0.0","15.0","32","20","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-27",,,,,"0.00","0.0","15.0","31","7","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-02-28",,,,,"0.06","2.5","17.0","28","14","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-01",,,,,"0.00","0.0","17.0","23","9","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-02",,,,,"0.00","0.0","17.0","28","3","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-03",,,,,"0.00","0.0","16.0","25","-4","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-04",,,,,"0.00","0.0","16.0","30","-7","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-05",,,,,"0.21","3.5","19.0","30","6","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-06",,,,,"0.00","0.0","18.0","40","26","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-07",,,,,"0.13","2.0","18.0","36","26","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-08",,,,,"0.00","0.0","17.0","33","10","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-09",,,,,"0.00","0.0","16.0","28","-10","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-10",,,,,"0.00","0.0","16.0","30","8","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-11",,,,,"0.00","0.0","15.0","34","9","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-12",,,,,"0.29","4.0","18.0","31","24","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-13",,,,,"0.00","0.0","17.0","25","-11","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-14",,,,,"0.00","0.0","16.0","37","-12","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-15",,,,,"0.00","0.0","15.0","41","7","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-16",,,,,"0.00","0.0","13.0","43","10","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-17",,,,,"0.00","0.0","13.0","46","20","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-18",,,,,"0.00","0.0","12.0","46","35","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-19",,,,,"0.01","0.0","10.0","50","30","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-20",,,,,"0.00","0.0","7.0","47","26","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-21",,,,,"0.33","0.0","4.0","44","34","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-22",,,,,"0.11","0.4","4.0","42","33","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-23",,,,,"0.07","0.0","4.0","41","29","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-24",,,,,"0.10","0.0","3.0","37","29","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-25",,,,,"0.11","2.0","4.0","32","16","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-26",,,,,"0.00","0.0","4.0","23","2","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-27",,,,,"0.01","0.3","4.0","29","21","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-28",,,,,"0.09","0.0","3.0","35","26","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-29",,,,,"0.00","0.0","3.0","43","23","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-30",,,,,"0.00","0.0","3.0","25","9","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-03-31",,,,,"0.01","1.0","3.0","32","11","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-01",,,,,"0.00","0.0","3.0","33","10","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-02",,,,,"0.00","0.0","3.0","29","17","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-03",,,,,"0.00","0.0","3.0","31","16","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-04",,,,,"0.00","0.0","2.0","38","7","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-05",,,,,"0.00","0.0","2.0","38","14","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-06",,,,,"0.00","0.0","2.0","37","23","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-07",,,,,"0.00","0.0","2.0","38","17","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-08",,,,,"0.00","0.0","0.0","40","23","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-09",,,,,"0.00","0.0","0.0","40","30","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-10",,,,,"0.00","0.0","0.0","44","29","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-11",,,,,"0.00","0.0","0.0","44","19","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-12",,,,,"0.00","0.0","0.0","47","20","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-13",,,,,"0.00","0.0","0.0","53","23","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-14",,,,,"0.00","0.0","0.0","53","32","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-15",,,,,"0.00","0.0","0.0","56","29","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-16",,,,,"0.00","0.0","0.0","59","35","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-17",,,,,"0.00","0.0","0.0","58","39","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-18",,,,,"0.30","0.0","0.0","55","40","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-19",,,,,"0.29","0.0","0.0","45","33","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-20",,,,,"0.05","0.0","0.0","43","34","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-21",,,,,"0.00","0.0","0.0","53","23","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-22",,,,,"0.00","0.0","0.0","61","27","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-23",,,,,"0.67","0.0","0.0","60","45","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-24",,,,,"0.00","0.0","0.0","59","41","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-25",,,,,"0.00","0.0","0.0","58","34","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-26",,,,,"0.00","0.0","0.0","58","35","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-27",,,,,"0.91","0.0","0.0","58","23","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-28",,,,,"1.94","0.0","0.0","45","38","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-29",,,,,"0.00","0.0","0.0","67","40","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-04-30",,,,,"0.00","0.0","0.0","68","42","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-01",,,,,"0.00","0.0","0.0","62","36","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-02",,,,,"0.05","0.0","0.0","68","42","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-03",,,,,"0.08","0.0","0.0","65","48","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-04",,,,,"0.00","0.0","0.0","58","37","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-05",,,,,"0.03","0.0","0.0","61","47","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-06",,,,,"0.00","0.0","0.0","60","40","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-07",,,,,"0.00","0.0","0.0","60","44","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-08",,,,,"0.00","0.0","0.0","66","49","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-09",,,,,"0.00","0.0","0.0","73","46","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-10",,,,,"0.00","0.0","0.0","76","40","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-11",,,,,"0.00","0.0","0.0","74","43","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-12",,,,,"0.04","0.0","0.0","71","39","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-13",,,,,"0.00","0.0","0.0","73","35","73"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-14",,,,,"0.04","0.0","0.0","74","55","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-15",,,,,"0.04","0.0","0.0","65","44","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-16",,,,,"0.00","0.0","0.0","72","33","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-17",,,,,"0.00","0.0","0.0","79","46","78"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-18",,,,,"0.00","0.0","0.0","86","55","83"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-19",,,,,"0.56","0.0","0.0","86","61","85"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-20",,,,,"0.00","0.0","0.0","88","65","85"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-21",,,,,"0.00","0.0","0.0","86","67","80"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-22",,,,,"0.00","0.0","0.0","91","61","89"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-23",,,,,"0.00","0.0","0.0","90","65","88"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-24",,,,,"0.02","0.0","0.0","89","64","81"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-25",,,,,"0.00","0.0","0.0","85","65","78"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-26",,,,,"0.10","0.0","0.0","79","59","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-27",,,,,"0.00","0.0","0.0","79","46","73"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-28",,,,,"0.00","0.0","0.0","75","48","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-29",,,,,"0.23","0.0","0.0","72","54","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-30",,,,,"0.65","0.0","0.0","72","55","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-05-31",,,,,"0.01","0.0","0.0","70","44","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-01",,,,,"0.00","0.0","0.0","71","43","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-02",,,,,"0.00","0.0","0.0","74","44","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-03",,,,,"0.00","0.0","0.0","77","51","74"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-04",,,,,"0.34","0.0","0.0","76","56","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-05",,,,,"0.09","0.0","0.0","74","54","73"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-06",,,,,"0.00","0.0","0.0","73","48","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-07",,,,,"0.00","0.0","0.0","65","48","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-08",,,,,"0.00","0.0","0.0","72","38","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-09",,,,,"0.00","0.0","0.0","72","50","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-10",,,,,"0.00","0.0","0.0","77","54","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-11",,,,,"0.36","0.0","0.0","77","53","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-12",,,,,"0.18","0.0","0.0","64","53","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-13",,,,,"0.02","0.0","0.0","82","55","80"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-14",,,,,"0.19","0.0","0.0","81","48","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-15",,,,,"0.75","0.0","0.0","72","53","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-16",,,,,"0.08","0.0","0.0","71","43","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-17",,,,,"0.16","0.0","0.0","77","58","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-18",,,,,"0.54","0.0","0.0","78","56","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-19",,,,,"0.01","0.0","0.0","77","61","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-20",,,,,"0.00","0.0","0.0","85","62","83"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-21",,,,,"0.00","0.0","0.0","89","68","88"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-22",,,,,"0.07","0.0","0.0","89","65","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-23",,,,,"0.08","0.0","0.0","84","65","80"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-24",,,,,"0.00","0.0","0.0","83","62","80"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-25",,,,,"0.00","0.0","0.0","82","65","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-26",,,,,"0.00","0.0","0.0","80","59","79"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-27",,,,,"1.02","0.0","0.0","82","61","79"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-28",,,,,"0.00","0.0","0.0","86","64","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-29",,,,,"0.00","0.0","0.0","87","64","86"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-06-30",,,,,"0.00","0.0","0.0","88","66","83"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-01",,,,,"0.00","0.0","0.0","87","65","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-02",,,,,"0.00","0.0","0.0","86","63","81"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-03",,,,,"0.00","0.0","0.0","84","70","81"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-04",,,,,"0.00","0.0","0.0","84","57","82"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-05",,,,,"0.00","0.0","0.0","85","59","78"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-06",,,,,"0.42","0.0","0.0","79","62","78"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-07",,,,,"0.01","0.0","0.0","85","61","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-08",,,,,"0.00","0.0","0.0","85","65","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-09",,,,,"0.03","0.0","0.0","78","53","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-10",,,,,"0.02","0.0","0.0","75","48","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-11",,,,,"0.03","0.0","0.0","69","45","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-12",,,,,"0.09","0.0","0.0","66","44","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-13",,,,,"0.03","0.0","0.0","70","42","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-14",,,,,"0.06","0.0","0.0","72","42","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-15",,,,,"0.00","0.0","0.0","86","59","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-16",,,,,"0.00","0.0","0.0","89","64","87"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-17",,,,,"0.00","0.0","0.0","90","65","87"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-18",,,,,"0.00","0.0","0.0","91","71","89"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-19",,,,,"0.03","0.0","0.0","91","67","86"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-20",,,,,"0.00","0.0","0.0","88","64","79"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-21",,,,,"0.00","0.0","0.0","85","54","83"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-22",,,,,"0.00","0.0","0.0","94","66","90"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-23",,,,,"0.07","0.0","0.0","91","67","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-24",,,,,"0.04","0.0","0.0","76","61","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-25",,,,,"0.00","0.0","0.0","84","49","79"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-26",,,,,"0.00","0.0","0.0","85","56","82"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-27",,,,,"0.00","0.0","0.0","85","61","82"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-28",,,,,"0.00","0.0","0.0","92","54","90"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-29",,,,,"0.00","0.0","0.0","93","63","90"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-30",,,,,"0.00","0.0","0.0","94","61","92"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-07-31",,,,,"0.00","0.0","0.0","94","66","89"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-01",,,,,"0.00","0.0","0.0","92","68","90"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-02",,,,,"0.04","0.0","0.0","92","64","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-03",,,,,"0.00","0.0","0.0","93","50","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-04",,,,,"0.00","0.0","0.0","89","55","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-05",,,,,"0.00","0.0","0.0","88","52","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-06",,,,,"0.19","0.0","0.0","73","45","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-07",,,,,"0.00","0.0","0.0","79","43","77"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-08",,,,,"0.00","0.0","0.0","86","53","83"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-09",,,,,"0.00","0.0","0.0","91","65","87"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-10",,,,,"0.03","0.0","0.0","89","66","83"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-11",,,,,"0.00","0.0","0.0","86","50","82"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-12",,,,,"0.00","0.0","0.0","94","60","92"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-13",,,,,"0.07","0.0","0.0","95","63","81"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-14",,,,,"0.00","0.0","0.0","83","49","78"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-15",,,,,"0.00","0.0","0.0","85","56","81"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-16",,,,,"0.00","0.0","0.0","85","57","74"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-17",,,,,"0.02","0.0","0.0","80","54","73"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-18",,,,,"0.00","0.0","0.0","76","52","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-19",,,,,"0.00","0.0","0.0","75","53","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-20",,,,,"1.44","0.0","0.0","73","57","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-21",,,,,"0.75","0.0","0.0","84","64","82"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-22",,,,,"0.11","0.0","0.0","84","56","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-23",,,,,"2.78","0.0","0.0","87","58","84"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-24",,,,,"1.11","0.0","0.0","84","64","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-25",,,,,"1.21","0.0","0.0","76","63","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-26",,,,,"0.00","0.0","0.0","76","52","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-27",,,,,"0.00","0.0","0.0","78","46","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-28",,,,,"0.73","0.0","0.0","85","60","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-29",,,,,"0.53","0.0","0.0","69","61","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-30",,,,,"0.00","0.0","0.0","68","57","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-08-31",,,,,"0.00","0.0","0.0","67","58","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-01",,,,,"0.00","0.0","0.0","77","53","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-02",,,,,"0.00","0.0","0.0","77","52","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-03",,,,,"0.19","0.0","0.0","77","55","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-04",,,,,"0.00","0.0","0.0","75","45","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-05",,,,,"0.08","0.0","0.0","70","54","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-06",,,,,"0.06","0.0","0.0","70","43","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-07",,,,,"0.00","0.0","0.0","70","51","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-08",,,,,"0.00","0.0","0.0","69","39","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-09",,,,,"0.00","0.0","0.0","67","38","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-10",,,,,"0.32","0.0","0.0","70","49","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-11",,,,,"0.28","0.0","0.0","72","53","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-12",,,,,"0.00","0.0","0.0","62","34","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-13",,,,,"0.00","0.0","0.0","60","30","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-14",,,,,"0.00","0.0","0.0","70","35","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-15",,,,,"0.00","0.0","0.0","67","48","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-16",,,,,"0.00","0.0","0.0","66","52","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-17",,,,,"0.00","0.0","0.0","68","44","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-18",,,,,"0.00","0.0","0.0","70","55","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-19",,,,,"0.00","0.0","0.0","69","43","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","1975-09-20",,,,,"0.01","0.0","0.0","61","45","56"
