DNR Parameter,Parameter Description,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Sample/Labslip ID,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Description,Sample Location,Account #,Sample Depth
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,55.4,MG/L,0.1,0.3,,,3,1,453036009,,LL03 061819,6/18/2019 13:26,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,43.4,MG/L,0.1,0.3,,,3,1,453036010,,LL06 061919,6/19/2019 11:52,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,30 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,32.4,MG/L,0.1,0.3,,,3,1,453036011,,LL07 061819,6/18/2019 14:08,MID-SCREEN OF WELL/ PERISTALTIC,LL07 MONITORING WELL,WQ030,27 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,60.1,MG/L,0.1,0.3,,,3,1,453036012,,LL09 061919,6/19/2019 11:11,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,35.6,MG/L,0.1,0.3,,,3,1,453036013,1012500,PLAIN 061819,6/18/2019 15:07,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,10.1,MG/L,0.1,0.3,,,3,1,453036014,1000800,LONG 061819,6/18/2019 16:26,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,28.1,MG/L,0.1,0.3,,,3,1,453036015,106900,PLEAS 061819,6/18/2019 18:12,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,30.3,MG/L,0.1,0.3,,,3,1,446819001,106900,PLEAST 052019,5/20/2019 13:04,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,10.5,MG/L,0.1,0.3,,,3,1,446819002,1000800,LONG 052019,5/20/2019 10:37,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,38.6,MG/L,0.1,0.3,,,3,1,446819003,1012500,PLAIN 052019,5/20/2019 9:49,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,29,MG/L,0.1,0.3,,,3,1,449947001,106900,PSNT060419,6/4/2019 13:43,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,10,MG/L,0.1,0.3,,,3,1,449947002,1000800,LL060419,6/4/2019 10:49,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,35.1,MG/L,0.1,0.3,,,3,1,449947003,1012500,PFL060419,6/4/2019 9:50,DEEP HOLE/ INETGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,35.4,MG/L,0.1,0.3,,,3,1,455464003,1012500,PLAIN070319,7/3/2019 10:00,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-2 M
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,28.6,MG/L,0.1,0.3,,,3,1,455464001,106900,PLEAS070319,7/3/2019 13:05,,PLEASANT LAKE-DEEP HOLE,WQ030,0-2 M
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,10.7,MG/L,0.1,0.3,,,3,1,455464002,1000800,LONG070319,7/3/2019 11:00,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-2 M
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,28.4,MG/L,0.1,0.3,,,3,1,457791001,106900,PSNT071619,7/16/2019 13:02,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.4,MG/L,0.1,0.3,,,3,1,457791001,106900,PSNT071619,7/16/2019 13:02,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,11.1,MG/L,0.1,0.3,,,3,1,457791002,1012500,LL071619,7/16/2019 10:50,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.28,MG/L,0.1,0.3,,,3,2,457791002,1012500,LL071619,7/16/2019 10:50,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,34.7,MG/L,0.1,0.3,,,3,1,457791003,1000800,PFL071619,7/16/2019 4:55,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.7,MG/L,0.1,0.3,,,3,1,457791003,1000800,PFL071619,7/16/2019 4:55,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,12.9,MG/L,0.1,0.3,,,3,1,469412001,1000800,LONG091019,9/10/2019 16:18,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.58,MG/L,0.1,0.3,,,3,2,469412001,1000800,LONG091019,9/10/2019 16:18,DEEP HOLE/INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,38.3,MG/L,0.1,0.3,,,3,1,469412002,1012500,PLAIN091019,9/10/2019 15:17,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.1,MG/L,0.1,0.3,,,3,1,469412002,1012500,PLAIN091019,9/10/2019 15:17,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,27.7,MG/L,0.1,0.3,,,3,1,469412003,106900,PLEAS091019,9/10/2019 18:30,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.8,MG/L,0.1,0.3,,,3,1,469412003,106900,PLEAS091019,9/10/2019 18:30,DEEP HOLE/INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,57.2,MG/L,0.1,0.3,,,3,1,463963011,,PSNT-16 081419,8/14/2019 12:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,31.3 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,28.1,MG/L,0.1,0.3,,,3,1,463963011,,PSNT-16 081419,8/14/2019 12:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,31.3 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,1.76,MG/L,0.2,0.6,,,3,2,463963011,,PSNT-16 081419,8/14/2019 12:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,31.3 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,13.3,MG/L,0.2,0.6,,,3,1,463963011,,PSNT-16 081419,8/14/2019 12:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,31.3 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,11,MG/L,1,3.2,,,3,1,463963011,,PSNT-16 081419,8/14/2019 12:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,31.3 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,3,1.87,MG/L,1,3.2,,,3,2,463963001,1000800,LONG 081319,8/13/2019 15:13,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,13.2,MG/L,0.1,0.3,,,3,1,463963001,1000800,LONG 081319,8/13/2019 15:13,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.65,MG/L,0.1,0.3,,,3,2,463963001,1000800,LONG 081319,8/13/2019 15:13,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.958,MG/L,0.2,0.6,,,3,3,463963001,1000800,LONG 081319,8/13/2019 15:13,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,0.982,MG/L,0.2,0.6,,,3,3,463963001,1000800,LONG 081319,8/13/2019 15:13,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,3,0.418,MG/L,0.2,0.6,,,3,3,463963002,106900,PLEAS 081419,8/14/2019 10:20,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,26.6,MG/L,0.1,0.3,,,3,1,463963002,106900,PLEAS 081419,8/14/2019 10:20,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,18.8,MG/L,0.1,0.3,,,3,1,463963002,106900,PLEAS 081419,8/14/2019 10:20,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.84,MG/L,0.2,0.6,,,3,2,463963002,106900,PLEAS 081419,8/14/2019 10:20,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,3.8,MG/L,1,3.2,,,3,2,463963002,106900,PLEAS 081419,8/14/2019 10:20,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,13.2,MG/L,1,3.2,,,3,1,463963003,1012500,PLAIN 081319,8/13/2019 14:05,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,36.3,MG/L,0.1,0.3,,,3,1,463963003,1012500,PLAIN 081319,8/13/2019 14:05,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17,MG/L,0.1,0.3,,,3,1,463963003,1012500,PLAIN 081319,8/13/2019 14:05,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,1.94,MG/L,0.2,0.6,,,3,2,463963003,1012500,PLAIN 081319,8/13/2019 14:05,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,8.17,MG/L,0.2,0.6,,,3,2,463963003,1012500,PLAIN 081319,8/13/2019 14:05,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.929,MG/L,0.2,0.6,,,3,3,463963004,,PFL-02 081319,8/13/2019 13:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,32.4 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,105,MG/L,0.1,0.3,,,3,0,463963004,,PFL-02 081319,8/13/2019 13:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,32.4 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,54.9,MG/L,0.1,0.3,,,3,1,463963004,,PFL-02 081319,8/13/2019 13:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,32.4 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2.26,MG/L,0.2,0.6,,,3,2,463963004,,PFL-02 081319,8/13/2019 13:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,32.4 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,3.42,MG/L,1,3.2,,,3,2,463963004,,PFL-02 081319,8/13/2019 13:09,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,32.4 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,3,2.12,MG/L,1,3.2,,,3,2,463963005,,PFL-03 081319,8/13/2019 11:22,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,33.7 D
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,74.8,MG/L,0.1,0.3,,,3,1,463963005,,PFL-03 081319,8/13/2019 11:22,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,33.7 D
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,34.6,MG/L,0.1,0.3,,,3,1,463963005,,PFL-03 081319,8/13/2019 11:22,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,33.7 D
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,4.99,MG/L,0.2,0.6,,,3,2,463963005,,PFL-03 081319,8/13/2019 11:22,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,33.7 D
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,4.49,MG/L,0.2,0.6,,,3,2,463963005,,PFL-03 081319,8/13/2019 11:22,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,33.7 D
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,61.7,MG/L,0.1,0.3,,,3,1,463963006,,PFL-05 081319,8/13/2019 10:30,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,24.2 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,36.5,MG/L,0.1,0.3,,,3,1,463963006,,PFL-05 081319,8/13/2019 10:30,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,24.2 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.727,MG/L,0.2,0.6,,,3,3,463963006,,PFL-05 081319,8/13/2019 10:30,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,24.2 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,5.38,MG/L,0.2,0.6,,,3,2,463963006,,PFL-05 081319,8/13/2019 10:30,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,24.2 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,4.96,MG/L,1,3.2,,,3,2,463963006,,PFL-05 081319,8/13/2019 10:30,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,24.2 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,17.4,MG/L,1,3.2,,,3,1,463963007,,PFL-09 081319,8/13/2019 12:19,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,42.6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,243,MG/L,1,3,,,3,0,463963007,,PFL-09 081319,8/13/2019 12:19,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,42.6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,125,MG/L,1,3,,,3,0,463963007,,PFL-09 081319,8/13/2019 12:19,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,42.6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,4.24,MG/L,0.2,0.6,,,3,2,463963007,,PFL-09 081319,8/13/2019 12:19,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,42.6 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,16.3,MG/L,0.2,0.6,,,3,1,463963007,,PFL-09 081319,8/13/2019 12:19,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,42.6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,44,MG/L,0.1,0.3,,,3,1,463963008,,PSNT-01 081419,8/14/2019 11:25,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,22.4 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,27,MG/L,0.1,0.3,,,3,1,463963008,,PSNT-01 081419,8/14/2019 11:25,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,22.4 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.699,MG/L,0.2,0.6,,,3,3,463963008,,PSNT-01 081419,8/14/2019 11:25,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,22.4 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,1.64,MG/L,0.2,0.6,,,3,2,463963008,,PSNT-01 081419,8/14/2019 11:25,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,22.4 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,3,1.61,MG/L,1,3.2,,,3,2,463963008,,PSNT-01 081419,8/14/2019 11:25,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,22.4 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,3.84,MG/L,1,3.2,,,3,2,463963009,,PSNT-03 081419,8/14/2019 13:32,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,24.6 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,25.8,MG/L,0.1,0.3,,,3,1,463963009,,PSNT-03 081419,8/14/2019 13:32,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,24.6 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,16.8,MG/L,0.1,0.3,,,3,1,463963009,,PSNT-03 081419,8/14/2019 13:32,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,24.6 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,0.66,MG/L,0.2,0.6,,,3,3,463963009,,PSNT-03 081419,8/14/2019 13:32,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,24.6 F
923,SODIUM TOTAL RECOVERABLE,CAS: 7440235 EPA WQX: 1802 SRS: E149856 STORET_LEGACY: 923 ,1,2,MG/L,0.2,0.6,,,3,2,463963009,,PSNT-03 081419,8/14/2019 13:32,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,24.6 F
940,CHLORIDE,CAS: 16887006 EPA WQX: 773 SRS: E205955 STORET_LEGACY: 940 ,1,17.6,MG/L,1,3.2,,,3,1,463963010,,PSNT-05 081419,8/14/2019 12:50,MIDSCREEN OF WELL / WATARA,PSNT05 MONITORING WELL,WQ039,49.3 F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,50.4,MG/L,0.1,0.3,,,3,1,463963010,,PSNT-05 081419,8/14/2019 12:50,MIDSCREEN OF WELL / WATARA,PSNT05 MONITORING WELL,WQ039,49.3 F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,29.9,MG/L,0.1,0.3,,,3,1,463963010,,PSNT-05 081419,8/14/2019 12:50,MIDSCREEN OF WELL / WATARA,PSNT05 MONITORING WELL,WQ039,49.3 F
50245,POTASSIUM TOTAL RECOVERABLE,CAS: 7440097 EPA WQX: 1709 SRS: E149740 STORET_LEGACY: 50245 ,1,2.61,MG/L,0.2,0.6,,,3,2,463963010,,PSNT-05 081419,8/14/2019 12:50,MIDSCREEN OF WELL / WATARA,PSNT05 MONITORING WELL,WQ039,49.3 F
