Sample/Labslip ID,Sample Status,Primary Lab,Sample Collected (Start) Date,Primary Lab Id,Id #,Site Description,Id Point #,Field #,Waterbody ID #,Start Date/Time,End Date/Time,Date Received by Lab,Date Reported by Lab,Account #,Account Description,Program Code,Region,County,County Name,District,Sample Description,Sample Location,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project Code,Enforcement Code,Sample Depth,Type of Sample (QC),Check Date,File Batch Seq #,Sample Comment,Processed Batch Seq #,Creation Date,Creation User Id,Last Update Date,Last Update User Id,DNR Parameter Code,DNR Parameter Description,Analyte Code,Result Type,Result value,Result Amt,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Lab Comment,NR140 Enforcement Standard,NR140 Preventive Action Limit,Analysis,Result Comment,Analysis ID,Creation Date,Creation User Id,Last Update Date,Last Update User Id
453036006,COMPLETE,Wisconsin State Laboratory of Hygiene,6/18/2019,113133790,10051664,,197258913,PFL03 061819,,6/18/2019 11:21,6/18/2019 11:25,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL03 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHAELA A. KROMREY",MW,,CSLS,,33 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/19/19 0958,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,1,3.62,3.62,ug/L,1,3,,,2,3,,300 UG/L,50 UG/L,COMMENTS,,10961968,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
453036009,COMPLETE,Wisconsin State Laboratory of Hygiene,6/18/2019,113133790,10051669,,197258893,LL03 061819,,6/18/2019 13:26,6/18/2019 13:33,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHALEA A. KROMREY",MW,,CSLS,,22 F,1,,1202358,"Analyzed past the 28 days holding time: Method SM4500-CL-E analyzed on 07/17/19 1353,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/19/19 1031",354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,72.5,72.5,ug/L,10,30,,,1,3,,200 UG/L, ,COMMENTS,,10961987,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
453036009,COMPLETE,Wisconsin State Laboratory of Hygiene,6/18/2019,113133790,10051669,,197258893,LL03 061819,,6/18/2019 13:26,6/18/2019 13:33,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHALEA A. KROMREY",MW,,CSLS,,22 F,1,,1202358,"Analyzed past the 28 days holding time: Method SM4500-CL-E analyzed on 07/17/19 1353,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/19/19 1031",354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,1123,"MANGANESE, TOTAL RECOVERABLE",TRICP~7439-96-5,1,6.18,6.18,ug/L,1,3,,,2,3,,300 UG/L,50 UG/L,COMMENTS,,10961987,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
453036012,COMPLETE,Wisconsin State Laboratory of Hygiene,6/19/2019,113133790,10052301,,197258905,LL09 061919,,6/19/2019 11:11,6/19/2019 11:16,6/20/2019 14:12,8/1/2019 10:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,HEINC,,,"ABIGAIL E. ERNST, MICHAELA A. KROMREY",MW,,CSLS,,23 F,1,,1202358,Analyzed past the 28 days holding time: Method EPA 300.0 analyzed on 07/18/19 1757,354568,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH1SILD~99439-28-8,1,11,11,MG/L,0.1,0.32,,,1,3,, , ,COMMENTS,,10962010,8/1/2019 11:14,LDES_DBL1,8/1/2019 11:14,LDES_DBL1
442253001,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,703057,,192772611,PLEAS 042419,106900,4/24/2019 15:41,4/24/2019 15:55,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,FH,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,940,CHLORIDE,LACH-CL~16887-00-6,1,4.35,4.35,MG/L,1,3.2,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,10877014,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
442253002,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,10050786,,192772607,PLAIN 042419,1012500,4/24/2019 12:57,4/24/2019 13:09,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH-SILD~99439-28-8,1,1.81,1.81,MG/L,0.1,0.32,,,2,3,, , ,COMMENTS,,10877020,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
442253002,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,10050786,,192772607,PLAIN 042419,1012500,4/24/2019 12:57,4/24/2019 13:09,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,15.5,15.5,MG/L,0.1,0.3,,,1,3,,.05 UG/L,.025 UG/L,COMMENTS,,10877021,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
442253002,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,10050786,,192772607,PLAIN 042419,1012500,4/24/2019 12:57,4/24/2019 13:09,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,50245,POTASSIUM TOTAL RECOVERABLE,TRICP~7440-09-7,1,1.35,1.35,MG/L,0.2,0.6,,,2,3,, , ,COMMENTS,,10877021,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
442253003,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,703032,,192772603,LONG 042419,1000800,4/24/2019 13:57,4/24/2019 14:05,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,945,SULFATE TOTAL,LACH-SO4~18785-72-3,3,2.32,2.32,MG/L,2.3,7.7,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,10877028,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
442253003,CORRECTED,Wisconsin State Laboratory of Hygiene,4/24/2019,113133790,703032,,192772603,LONG 042419,1000800,4/24/2019 13:57,4/24/2019 14:05,4/25/2019 9:46,5/21/2019 8:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"MICHAELA A KROMREY, JUSTIN M CHENEVERT",SU,,CSLS,,0-2M,1,,1197119,,347150,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,1,3.3,3.3,ug/L,0.52,1.74,,,2,3,, , ,COMMENTS,,10877037,5/21/2019 8:44,LDES_DBL1,5/21/2019 8:44,LDES_DBL1
415224001,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051672,,169205515,PSNT01 101718,,10/17/2018 9:05,10/17/2018 9:09,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,20.4F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1112,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1112",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,2,ND,,MG/L,0.015,0.048,,,0,3,Analyzed past the 28 days holding time., , ,COMMENTS,,10707796,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224001,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051672,,169205515,PSNT01 101718,,10/17/2018 9:05,10/17/2018 9:09,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,20.4F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1112,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1112",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,1,0.0397,0.0397,MG/L,0.005,0.016,,,4,3,, , ,COMMENTS,,10707797,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224001,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051672,,169205515,PSNT01 101718,,10/17/2018 9:05,10/17/2018 9:09,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,20.4F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1112,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1112",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,1104,"ALUMINUM,TOTAL RECOVERABLE",TRICP~7429-90-5,1,353,353,ug/L,10,30,,,0,3,,200 UG/L, ,COMMENTS,MATRIX SPIKE QC EXCEEDED.,10707802,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224005,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051675,,169205527,PSNT11 101718,,10/17/2018 10:46,10/17/2018 10:50,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,6.9F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1120,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1120",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,107,107,MG/L,2.55,2.55,,,0,3,, , ,COMMENTS,,10707833,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224005,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051675,,169205527,PSNT11 101718,,10/17/2018 10:46,10/17/2018 10:50,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,6.9F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1120,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1120",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH-SILD~99439-28-8,1,5.16,5.16,MG/L,0.1,0.32,,,2,3,, , ,COMMENTS,,10707839,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224007,COMPLETE,Wisconsin State Laboratory of Hygiene,10/17/2018,113133790,10051668,,169205483,LL02 101718,,10/17/2018 14:38,10/17/2018 14:41,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,15.2F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1126,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1126",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,3,0.0202,0.0202,MG/L,0.015,0.048,,,4,3,Analyzed past the 28 days holding time., , ,COMMENTS,,10707852,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224008,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,10051670,,169205491,LL06 101618,,10/16/2018 17:33,10/16/2018 17:45,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,29.2F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1127,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1127",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,608,NITROGEN NH3-N DISS,LACH-NH3D~7664-41-7,2,ND,,MG/L,0.015,0.048,,,0,3,Analyzed past the 28 days holding time., , ,COMMENTS,,10707859,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224009,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,10051671,,169205495,LL07 101618,,10/16/2018 16:37,10/16/2018 16:48,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,25.7F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1128,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1128",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,1,0.0235,0.0235,MG/L,0.005,0.016,,,4,3,, , ,COMMENTS,,10707869,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224010,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,10051664,,169205503,PFL03 101618,,10/16/2018 10:55,10/16/2018 11:02,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,31.7F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1130,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1130",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,68.1,68.1,MG/L,0.1,0.3,,,1,3,, , ,COMMENTS,,10707882,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224011,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,10051663,,169205499,PFL02 101618,,10/16/2018 12:58,10/16/2018 13:10,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MONITORING WELL / MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,30.4F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1131,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1344",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,46.6,46.6,MG/L,0.1,0.3,,,1,3,,.05 UG/L,.025 UG/L,COMMENTS,,10707893,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224012,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,10051667,,169205511,PFL07 101618,,10/16/2018 10:06,10/16/2018 10:11,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,11.1F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1134,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1134",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,945,SULFATE TOTAL,LACH-SO4~18785-72-3,3,5.31,5.31,MG/L,4.7,15,,,2,3,,250 MG/L,125 MG/L,COMMENTS,,10707898,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
415224013,COMPLETE,Wisconsin State Laboratory of Hygiene,10/16/2018,113133790,10051666,,169205507,PFL04 101618,,10/16/2018 11:51,10/16/2018 11:55,10/18/2018 12:41,12/5/2018 13:21,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY",MW,,CSLS,,14.9F,1,,1050070,"Analyzed past the 28 days holding time: Method EPA 350.1 analyzed on 11/15/18 1136,Analyzed past the 28 days holding time: Method EPA 353.2 analyzed on 11/15/18 1136",330150,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1,403,PH LAB,CPA-TR~pH,1,7.93,7.93,SU,,,,,2,3,, , ,COMMENTS,,10707905,12/5/2018 14:15,LDES_DBL1,12/5/2018 14:15,LDES_DBL1
446819002,COMPLETE,Wisconsin State Laboratory of Hygiene,5/20/2019,113133790,703032,,161995983,LONG 052019,1000800,5/20/2019 10:37,5/20/2019 10:44,5/20/2019 15:09,6/7/2019 15:00,WQ030,Central Sands Lake Study,,4,70,Waushara,,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,0-6F,1,,1198496,,348948,6/7/2019 15:44,LDES_DBL1,6/7/2019 15:44,LDES_DBL1,921,MAGNESIUM TOTAL RECOVERABLE,TRICP~7439-95-4,1,5.7,5.7,MG/L,0.1,0.3,,,2,3,,.05 UG/L,.025 UG/L,COMMENTS,,10897885,6/7/2019 15:44,LDES_DBL1,6/7/2019 15:44,LDES_DBL1
384140001,CORRECTED,Wisconsin State Laboratory of Hygiene,5/22/2018,113133790,703032,,161188761,LONG52218,1000800,5/22/2018 13:00,5/22/2018 13:00,5/23/2018 14:06,6/14/2018 8:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"ANDREW KARLEIGH, CATHERINE HEIN, MICHAELA KROMREY",SU,,CSLS,,0-1M,1,,1064809,,331692,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1,955,"SILICA, DISSOLVED (MG/L AS SI02)",LACH-SILD~99439-28-8,3,0.207,0.207,MG/L,0.1,0.32,,,3,3,, , ,COMMENTS,,10729293,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1
384140004,CORRECTED,Wisconsin State Laboratory of Hygiene,5/22/2018,113133790,10050786,,161550612,PLAIN BLANK,1012500,5/22/2018 14:30,5/22/2018 14:51,5/23/2018 14:06,6/14/2018 8:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,3,,1064809,,331692,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1,99717,"CHLOROPHYLL A, FLUORESCENCE (WELSCHMAYER 1994)",CHLA~Chl-a,2,ND,,ug/L,0.26,0.87,,,0,3,, , ,COMMENTS,,10729319,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1
384140004,CORRECTED,Wisconsin State Laboratory of Hygiene,5/22/2018,113133790,10050786,,161550612,PLAIN BLANK,1012500,5/22/2018 14:30,5/22/2018 14:51,5/23/2018 14:06,6/14/2018 8:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,3,,1064809,,331692,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1,600,NITROGEN TOTAL,TN-W~TN,2,ND,,MG/L,0.075,0.25,,,0,3,, , ,COMMENTS,,10729323,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1
384140004,CORRECTED,Wisconsin State Laboratory of Hygiene,5/22/2018,113133790,10050786,,161550612,PLAIN BLANK,1012500,5/22/2018 14:30,5/22/2018 14:51,5/23/2018 14:06,6/14/2018 8:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,3,,1064809,,331692,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1,665,PHOSPHORUS TOTAL ,LACH-TPL~7723-14-0,2,ND,,MG/L,0.005,0.016,,,0,3,, , ,COMMENTS,,10729326,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1
384140005,CORRECTED,Wisconsin State Laboratory of Hygiene,5/22/2018,113133790,10050786,,161550616,PLAIN DUP 52218,1012500,5/22/2018 14:30,5/22/2018 14:37,5/23/2018 14:06,6/14/2018 8:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,5,,1064809,,331692,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,32.3,32.3,MG/L,0.1,0.3,,,1,3,, , ,COMMENTS,,10729336,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1
384140005,CORRECTED,Wisconsin State Laboratory of Hygiene,5/22/2018,113133790,10050786,,161550616,PLAIN DUP 52218,1012500,5/22/2018 14:30,5/22/2018 14:37,5/23/2018 14:06,6/14/2018 8:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,HEINC,,,"CATHERINE HEIN, MICHAELA KROMREY",SU,,CSLS,,0-6F,5,,1064809,,331692,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1,410,ALKALINITY TOTAL CACO3,CPA-TR~ALK,1,137,137,MG/L,2.55,2.55,,,0,3,, , ,COMMENTS,,10729337,12/20/2018 11:14,LDES_DBL1,12/20/2018 11:14,LDES_DBL1
388424001,COMPLETE,Wisconsin State Laboratory of Hygiene,6/13/2018,113133790,703032,,161996011,LL61318,1000800,6/13/2018 11:05,6/13/2018 11:19,6/13/2018 16:13,7/27/2018 16:20,WQ030,Central Sands Lake Study,,4,70,Waushara,,LONG LAKE DEEPHOLE - INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, ANDR",SU,,CSLS,,,1,,966729,,316733,7/27/2018 17:14,LDES_DBL1,7/27/2018 17:14,LDES_DBL1,409,ALKALINITY TOTAL GRAN AVAL UEQ/L,GRAN_ALK~ALK_GRAN,1,884,884,ueq/L,10,,,,0,3,, , ,COMMENTS,,10545752,7/27/2018 17:14,LDES_DBL1,7/27/2018 17:14,LDES_DBL1
424393010,COMPLETE,Wisconsin State Laboratory of Hygiene,12/13/2018,113133790,10051668,,169205535,LL02 121318,,12/13/2018 13:29,12/13/2018 13:34,12/14/2018 11:33,1/22/2019 13:01,WQ030,Central Sands Lake Study,,4,70,Waushara,,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,HEINC,,,"CATHERINE L HEIN, MICHAELA A KROMREY, JUS",MW,,CSLS,,18F,1,,1091774,,335091,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1,918,CALCIUM TOTAL RECOVERABLE,TRICP~7440-70-2,1,35.2,35.2,MG/L,0.1,0.3,,,1,3,, , ,COMMENTS,,10754127,1/22/2019 13:44,LDES_DBL1,1/22/2019 13:44,LDES_DBL1
